"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul"
"2020-06-06",3,6,2,0,121,51,2871,227,842,1733,138,9,2,1790,44
"2020-06-07",3,9,3,0,120,50,2874,226,842,1735,138,12,3,1799,44
"2020-06-08",9,8,0,0,119,49,2875,231,842,1751,130,17,0,1807,44
"2020-06-09",9,9,2,0,111,48,2877,213,842,1762,123,18,2,1816,44
"2020-06-10",5,6,2,0,108,48,2879,195,843,1775,114,11,2,1822,44
"2020-06-11",14,12,1,0,104,48,2880,200,844,1786,109,26,1,1834,44
"2020-06-12",7,4,3,0,101,47,2883,192,845,1794,104,11,3,1838,44
"2020-06-13",4,4,2,0,99,45,2885,170,846,1794,104,8,2,1842,44
"2020-06-14",2,5,0,0,98,44,2885,166,848,1795,103,7,0,1847,44
"2020-06-15",5,5,1,0,97,44,2886,170,849,1813,95,10,1,1852,44
"2020-06-16",7,6,2,0,89,44,2888,168,851,1819,93,13,2,1858,44
"2020-06-17",6,10,0,0,82,42,2888,162,852,1825,93,16,0,1868,44
"2020-06-18",2,11,1,0,75,41,2889,164,853,1832,93,13,1,1879,44
"2020-06-19",3,9,0,0,69,38,2890,161,854,1842,85,12,0,1888,44
"2020-06-20",4,5,2,0,67,38,2892,144,855,1842,88,9,2,1893,44
"2020-06-21",4,9,0,0,63,36,2892,147,856,1842,88,13,0,1902,44
"2020-06-22",7,8,3,0,65,38,2895,155,857,1847,90,15,3,1910,44
"2020-06-23",6,9,1,0,58,35,2896,152,858,1853,87,15,1,1919,44
"2020-06-24",3,12,1,1,55,34,2898,149,859,1860,82,15,2,1931,45
"2020-06-25",8,8,1,0,53,33,2899,153,859,1866,81,16,1,1939,45
"2020-06-26",3,5,0,0,48,31,2899,152,860,1870,81,8,0,1944,45
"2020-06-27",0,1,0,0,44,29,2899,128,861,1870,84,1,0,1945,45
"2020-06-28",4,8,0,0,40,28,2899,134,861,1870,84,12,0,1953,45
"2020-06-29",8,7,0,0,40,28,2899,147,861,1873,84,15,0,1960,45
"2020-06-30",2,4,2,0,39,27,2901,132,861,1879,81,6,2,1964,45
"2020-07-01",3,3,0,0,35,25,2901,124,861,1882,79,6,0,1967,45
"2020-07-02",4,3,1,1,36,26,2903,119,862,1886,77,7,2,1970,46
"2020-07-03",4,6,0,0,33,25,2903,119,862,1894,69,10,0,1976,46
"2020-07-04",0,2,1,0,34,25,2904,110,862,1894,70,2,1,1978,46
"2020-07-05",1,4,0,0,33,24,2904,111,862,1895,70,5,0,1982,46
"2020-07-06",2,5,0,0,32,23,2904,119,863,1900,67,7,0,1987,46
"2020-07-07",3,5,1,0,30,22,2905,121,864,1903,66,8,1,1992,46
"2020-07-08",3,7,2,0,27,22,2907,122,864,1906,64,10,2,1999,46
"2020-07-09",3,7,1,0,27,21,2908,122,864,1909,61,10,1,2006,46
"2020-07-10",5,6,2,0,29,21,2910,129,865,1909,62,11,2,2012,46
"2020-07-11",2,1,0,0,26,19,2910,116,865,1909,62,3,0,2013,46
"2020-07-12",3,3,1,0,27,19,2911,118,866,1911,61,6,1,2016,46
"2020-07-13",4,5,0,0,26,20,2911,128,867,1912,62,9,0,2021,46
"2020-07-14",5,4,0,0,23,20,2911,129,867,1913,62,9,0,2025,46
"2020-07-15",1,4,1,0,23,19,2912,119,867,1917,60,5,1,2029,46
"2020-07-16",2,8,1,0,22,19,2913,119,867,1921,56,10,1,2037,46
"2020-07-17",5,3,0,0,24,18,2913,119,867,1921,57,8,0,2040,46
"2020-07-18",4,7,0,0,23,17,2913,121,867,1921,57,11,0,2047,46
"2020-07-19",4,3,1,0,25,17,2914,127,867,1921,58,7,1,2050,46
"2020-07-20",3,6,0,0,24,17,2914,134,867,1926,54,9,0,2056,46
"2020-07-21",8,6,2,1,26,17,2917,136,867,1928,55,14,3,2062,47
"2020-07-22",3,2,1,0,24,17,2918,127,868,1931,53,5,1,2064,47
"2020-07-23",8,9,1,0,23,17,2919,135,868,1933,53,17,1,2073,47
"2020-07-24",9,3,1,1,23,17,2921,131,868,1936,54,12,2,2076,48
"2020-07-25",8,6,1,0,20,15,2922,132,868,1937,55,14,1,2082,48
"2020-07-26",3,3,1,0,20,14,2924,135,868,1937,55,6,1,2085,48
"2020-07-27",5,8,4,0,24,17,2928,144,868,1939,54,13,4,2093,48
"2020-07-28",9,3,0,0,23,17,2928,145,869,1941,53,12,0,2096,48
"2020-07-29",4,3,0,0,22,16,2928,140,870,1942,53,7,0,2099,48
"2020-07-30",11,4,3,0,25,17,2931,142,870,1945,51,15,3,2103,48
"2020-07-31",10,2,4,0,28,19,2935,147,871,1945,50,12,4,2105,48
"2020-08-01",7,5,2,0,28,19,2937,147,871,1946,50,12,2,2110,48
"2020-08-02",9,1,2,0,29,20,2939,155,871,1946,50,10,2,2111,48
"2020-08-03",11,6,4,0,33,22,2943,166,871,1946,51,17,4,2117,48
"2020-08-04",8,10,3,0,35,24,2946,169,872,1947,52,18,3,2127,48
"2020-08-05",7,6,2,0,34,23,2948,166,872,1950,49,13,2,2133,48
"2020-08-06",9,6,2,0,36,25,2950,168,872,1951,48,15,2,2139,48
"2020-08-07",11,7,1,0,36,24,2951,178,872,1952,47,18,1,2146,48
"2020-08-08",14,5,1,0,36,25,2952,178,872,1952,48,19,1,2151,48
"2020-08-09",13,9,5,1,41,28,2958,194,874,1953,51,22,6,2160,49
"2020-08-10",11,10,4,0,40,29,2963,207,874,1954,51,21,4,2170,49
"2020-08-11",23,8,3,0,43,29,2967,224,875,1955,53,31,3,2178,49
"2020-08-12",16,4,4,0,43,27,2971,231,875,1956,58,20,4,2182,49
"2020-08-13",15,14,4,0,41,28,2975,233,875,1957,58,29,4,2196,49
"2020-08-14",12,10,7,0,46,29,2982,235,876,1958,61,22,7,2206,49
"2020-08-15",14,9,1,1,44,29,2984,233,877,1958,64,23,2,2215,50
"2020-08-16",14,10,5,1,47,31,2990,244,878,1959,63,24,6,2225,51
"2020-08-17",14,12,6,2,54,32,2998,263,880,1963,64,26,8,2237,53
"2020-08-18",10,9,2,0,48,33,3000,259,880,1966,64,19,2,2246,53
"2020-08-19",12,6,3,0,47,31,3003,256,880,1971,62,18,3,2252,53
"2020-08-20",17,10,5,0,49,35,3008,264,880,1974,58,27,5,2262,53
"2020-08-21",15,13,5,0,53,35,3013,261,881,1977,59,28,5,2275,53
"2020-08-22",10,6,0,0,48,33,3013,237,881,1977,60,16,0,2281,53
"2020-08-23",12,1,5,1,53,36,3019,238,881,1978,60,13,6,2282,54
"2020-08-24",10,13,1,0,53,37,3021,253,882,1979,66,23,1,2295,54
"2020-08-25",16,11,3,0,48,32,3024,261,882,1980,67,27,3,2306,54
"2020-08-26",6,8,0,0,46,32,3024,239,882,1986,64,14,0,2314,54
"2020-08-27",4,6,2,0,45,31,3026,223,882,1989,65,10,2,2320,54
"2020-08-28",11,7,0,0,42,31,3027,227,882,1994,62,18,0,2327,54
"2020-08-29",3,9,1,0,42,31,3029,216,882,1995,61,12,1,2336,54
"2020-08-30",7,16,3,0,47,33,3032,226,882,1995,61,23,3,2352,54
"2020-08-31",4,27,1,0,48,33,3033,251,884,1996,64,31,1,2379,54
"2020-09-01",0,4,0,0,42,32,3033,242,885,1996,65,4,0,2383,54
