"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
2020-02-27,2,2,1,0,13,9,13,62,0,0,0,65,4,1,2,0,1
2020-02-28,4,0,0,1,14,10,14,66,0,0,0,69,4,1,2,1,1
2020-02-29,1,0,0,0,15,10,15,66,0,0,0,70,1,0,2,1,1
2020-03-01,7,1,2,0,17,11,17,73,0,0,1,77,8,2,3,1,3
2020-03-02,10,1,0,0,16,10,17,84,0,0,1,88,11,0,4,1,3
2020-03-03,8,0,1,0,18,10,19,91,0,0,1,96,8,1,4,1,4
2020-03-04,10,3,3,0,21,12,22,103,0,2,1,109,13,3,7,1,7
2020-03-05,11,1,1,1,21,14,24,112,0,2,1,120,12,2,8,2,8
2020-03-06,21,1,4,0,24,17,28,130,0,2,2,139,22,4,9,2,12
2020-03-07,7,3,3,0,26,17,31,138,0,3,1,147,10,3,12,2,15
2020-03-08,18,4,5,0,32,21,36,156,2,3,1,167,22,5,16,2,20
2020-03-09,28,5,5,2,38,22,44,182,2,3,1,198,33,7,21,4,25
2020-03-10,29,4,9,1,46,24,54,206,2,3,2,228,33,10,25,5,34
2020-03-11,44,5,9,0,54,26,64,241,4,3,2,270,49,9,30,5,43
2020-03-12,54,4,23,0,74,32,87,284,5,3,2,321,58,23,34,5,66
2020-03-13,76,4,13,0,85,35,101,352,5,4,2,398,80,13,38,5,79
2020-03-14,61,3,19,0,103,44,121,392,5,7,5,453,64,19,41,5,98
2020-03-15,69,8,27,1,127,51,150,440,7,7,6,524,77,28,49,6,125
2020-03-16,142,19,32,0,157,57,183,573,12,8,6,678,161,32,68,6,157
2020-03-17,145,12,33,0,185,60,218,657,14,8,9,817,157,33,80,6,190
2020-03-18,177,14,52,0,236,65,274,785,17,12,10,994,191,52,94,6,242
2020-03-19,260,24,60,2,296,70,342,993,25,12,12,1261,284,62,118,8,302
2020-03-20,242,25,78,1,367,71,425,1167,29,14,17,1506,267,79,143,9,380
2020-03-21,203,13,73,3,438,70,509,1246,41,16,27,1686,216,76,156,12,453
2020-03-22,238,18,73,1,488,71,584,1351,47,18,30,1912,256,74,174,13,526
2020-03-23,452,23,96,3,578,71,685,1675,64,21,42,2346,475,99,197,16,622
2020-03-24,428,25,108,1,659,73,799,1927,74,25,47,2755,453,109,222,17,730
2020-03-25,442,22,116,2,759,74,920,2145,85,31,54,3169,464,118,244,19,846
2020-03-26,442,32,105,4,846,74,1035,2341,103,41,57,3593,474,109,276,23,951
2020-03-27,562,34,110,1,930,74,1152,2602,117,47,74,4130,596,111,310,24,1061
2020-03-28,301,25,98,2,994,74,1256,2541,135,51,91,4405,326,100,335,26,1159
2020-03-29,257,17,88,2,1041,74,1349,2493,160,62,104,4629,274,90,352,28,1247
2020-03-30,442,29,123,3,1124,74,1478,2639,180,71,121,5029,471,126,381,31,1370
2020-03-31,309,40,109,1,1191,74,1591,2566,214,88,130,5318,349,110,421,32,1479
2020-04-01,316,36,74,2,1208,75,1667,2469,238,106,141,5623,352,76,457,34,1553
2020-04-02,350,37,91,3,1252,75,1767,2446,260,121,151,5953,387,94,494,37,1644
2020-04-03,338,52,74,0,1279,75,1844,2452,292,142,158,6302,390,74,546,37,1718
2020-04-04,187,24,63,3,1286,74,1911,2241,311,156,175,6468,211,66,570,40,1781
2020-04-05,229,21,73,3,1312,75,1990,2192,334,165,196,6666,250,76,591,43,1854
2020-04-06,329,51,59,1,1319,75,2052,2312,354,188,211,7005,380,60,642,44,1913
2020-04-07,204,51,56,2,1320,76,2114,2171,382,211,242,7221,255,58,693,46,1969
2020-04-08,209,32,54,0,1289,76,2172,2032,399,236,254,7423,241,54,725,46,2023
2020-04-09,188,35,50,1,1284,76,2224,1857,411,263,260,7609,223,51,760,47,2073
2020-04-10,205,38,48,1,1292,75,2275,1769,439,290,268,7819,243,49,798,48,2121
2020-04-11,133,20,27,2,1258,75,2305,1581,454,311,287,7950,153,29,818,50,2148
2020-04-12,137,32,33,1,1240,75,2340,1525,469,329,315,8101,169,34,850,51,2181
2020-04-13,167,31,43,1,1223,75,2385,1517,490,344,339,8265,198,44,881,52,2224
2020-04-14,162,33,34,2,1201,76,2422,1529,501,395,332,8434,195,36,914,54,2258
2020-04-15,118,16,23,1,1176,76,2447,1441,517,449,331,8550,134,24,930,55,2281
2020-04-16,118,22,28,2,1143,76,2477,1332,535,500,316,8668,140,30,952,57,2309
2020-04-17,138,25,25,1,1112,77,2503,1289,553,548,314,8806,163,26,977,58,2334
2020-04-18,80,14,19,0,1067,76,2522,1146,564,571,330,8880,94,19,991,58,2353
2020-04-19,83,15,19,1,1038,76,2542,1121,583,577,353,8960,98,20,1006,59,2372
2020-04-20,113,23,25,1,1018,76,2569,1163,602,630,340,9068,136,26,1029,60,2397
2020-04-21,117,25,21,0,982,76,2592,1115,622,683,338,9181,142,21,1054,60,2418
2020-04-22,90,22,14,0,925,77,2607,1032,639,729,333,9279,112,14,1076,60,2432
2020-04-23,95,36,16,0,884,77,2623,990,651,776,311,9393,131,16,1112,60,2448
2020-04-24,79,24,17,1,867,76,2642,935,662,841,277,9479,103,18,1136,61,2465
2020-04-25,44,22,13,0,836,76,2656,810,678,857,284,9537,66,13,1158,61,2478
2020-04-26,43,24,13,0,810,76,2669,781,687,867,298,9593,67,13,1182,61,2491
2020-04-27,61,17,14,0,788,76,2683,767,698,876,315,9660,78,14,1199,61,2505
2020-04-28,91,25,14,1,767,76,2699,784,704,927,299,9756,116,15,1224,62,2519
2020-04-29,59,18,11,0,739,76,2711,724,710,964,299,9816,77,11,1242,62,2530
2020-04-30,63,19,17,2,715,76,2730,699,723,1006,285,9887,82,19,1261,64,2547
2020-05-01,52,9,9,0,680,76,2739,646,725,1045,289,9937,61,9,1270,64,2556
2020-05-02,27,13,9,2,642,76,2750,563,734,1060,289,9971,40,11,1283,66,2565
2020-05-03,36,9,10,0,628,76,2761,546,739,1067,303,10006,45,10,1292,66,2575
2020-05-04,59,25,11,2,619,76,2773,595,745,1110,297,10077,84,13,1317,68,2586
2020-05-05,28,7,3,0,577,76,2776,526,750,1125,310,10108,35,3,1324,68,2589
2020-05-06,60,15,5,0,550,73,2782,541,756,1162,301,10173,75,5,1339,68,2594
2020-05-07,46,15,8,1,528,72,2792,517,764,1202,294,10223,61,9,1354,69,2602
2020-05-08,55,25,7,1,497,72,2800,513,768,1240,279,10296,80,8,1379,70,2609
2020-05-09,30,5,5,0,475,72,2805,465,773,1248,288,10327,35,5,1384,70,2614
2020-05-10,25,12,4,1,457,72,2810,448,774,1251,297,10357,37,5,1396,71,2618
2020-05-11,45,20,7,1,451,73,2818,479,781,1292,292,10417,65,8,1416,72,2625
2020-05-12,27,20,2,0,409,71,2820,449,784,1334,269,10460,47,2,1436,72,2627
2020-05-13,38,19,3,1,392,71,2824,425,789,1369,267,10510,57,4,1455,73,2630
2020-05-14,25,13,8,1,366,71,2833,390,793,1396,253,10539,38,9,1468,74,2638
2020-05-15,32,14,3,1,351,71,2838,370,800,1431,232,10579,46,4,1482,75,2641
2020-05-16,18,4,7,1,335,70,2846,325,802,1440,232,10597,22,8,1486,76,2648
2020-05-17,30,10,4,0,328,70,2850,339,803,1444,236,10632,40,4,1496,76,2652
2020-05-18,36,12,4,0,323,70,2854,371,803,1477,238,10675,48,4,1508,76,2656
2020-05-19,18,10,1,1,290,67,2856,348,805,1509,217,10701,28,2,1518,77,2657
2020-05-20,31,13,2,0,280,66,2859,335,811,1539,203,10739,44,2,1531,77,2659
2020-05-21,14,5,2,0,259,66,2861,299,815,1544,209,10753,19,2,1536,77,2661
2020-05-22,32,18,3,0,248,65,2865,330,818,1577,192,10797,50,3,1554,77,2664
2020-05-23,13,8,4,0,233,64,2869,292,819,1580,196,10815,21,4,1562,77,2668
2020-05-24,18,15,7,0,232,64,2876,284,820,1580,206,10839,33,7,1577,77,2675
2020-05-25,35,21,1,0,222,64,2877,319,821,1603,210,10890,56,1,1598,77,2676
2020-05-26,25,10,4,0,199,65,2881,312,825,1624,201,10922,35,4,1608,77,2680
2020-05-27,16,10,3,1,185,61,2885,281,826,1647,186,10944,26,4,1618,78,2683
2020-05-28,17,8,1,0,177,60,2886,262,828,1678,166,10963,25,1,1626,78,2684
