"date","Hospital_Intake_Proven","Hospital_Intake_Suspected","IC_Intake_Proven","IC_Intake_Suspected","IC_Current","ICs_Used","IC_Cumulative","Hospital_Currently","IC_Deaths_Cumulative","IC_Discharge_Cumulative","IC_Discharge_InHospital","Hospital_Cumulative","Hospital_Intake","IC_Intake","Hosp_Intake_Suspec_Cumul","IC_Intake_Suspected_Cumul","IC_Intake_Proven_Cumsum"
"2020-02-27",2,2,1,0,9,6,9,49,0,0,0,51,4,1,2,0,1
"2020-02-28",3,0,0,1,10,7,10,52,0,0,0,54,3,1,2,1,1
"2020-02-29",1,0,0,0,11,6,11,52,0,0,0,55,1,0,2,1,1
"2020-03-01",7,1,2,0,13,7,13,60,0,0,1,63,8,2,3,1,3
"2020-03-02",10,1,0,0,12,6,13,71,0,0,1,74,11,0,4,1,3
"2020-03-03",8,0,1,0,14,6,15,78,0,0,1,82,8,1,4,1,4
"2020-03-04",10,3,3,0,17,8,18,90,0,2,1,95,13,3,7,1,7
"2020-03-05",12,1,1,1,17,10,20,100,0,2,1,107,13,2,8,2,8
"2020-03-06",18,1,4,0,21,13,24,115,0,2,2,123,19,4,9,2,12
"2020-03-07",7,3,3,0,23,14,27,124,0,3,1,132,10,3,12,2,15
"2020-03-08",17,5,6,0,29,18,33,142,2,3,1,152,22,6,17,2,21
"2020-03-09",26,5,5,2,34,20,41,166,2,3,1,181,31,7,22,4,26
"2020-03-10",28,4,9,1,42,22,51,189,2,3,2,210,32,10,26,5,35
"2020-03-11",43,6,9,0,50,23,61,226,4,3,2,254,49,9,32,5,44
"2020-03-12",55,4,23,0,70,29,84,271,5,3,2,307,59,23,36,5,67
"2020-03-13",73,6,13,0,81,32,98,338,5,4,2,383,79,13,42,5,80
"2020-03-14",62,3,19,0,99,41,118,379,5,7,5,440,65,19,45,5,99
"2020-03-15",69,8,27,1,123,49,147,427,7,7,6,511,77,28,53,6,126
"2020-03-16",140,19,33,0,154,55,181,558,13,8,6,664,159,33,72,6,159
"2020-03-17",144,13,35,0,183,58,218,644,15,8,9,805,157,35,85,6,194
"2020-03-18",171,16,50,0,232,62,272,767,18,12,10,978,187,50,101,6,244
"2020-03-19",249,26,58,2,290,69,338,969,26,12,12,1240,275,60,127,8,302
"2020-03-20",238,27,82,1,365,70,425,1145,31,14,17,1488,265,83,154,9,384
"2020-03-21",199,13,72,3,434,70,507,1228,43,16,26,1674,212,75,167,12,456
"2020-03-22",236,19,72,1,484,70,581,1333,49,19,27,1902,255,73,186,13,528
"2020-03-23",443,24,98,3,577,71,684,1651,66,22,39,2331,467,101,210,16,626
"2020-03-24",420,25,107,1,657,73,797,1904,75,26,44,2741,445,108,235,17,733
"2020-03-25",432,24,114,2,756,74,916,2119,88,31,52,3154,456,116,259,19,847
